Arquivo,Tamanho (KB),Data Modificação
TG039_39100_67988_01239_039_20260216002919_91.13.BIN,38.70,16/02/2026 00:30
TG039_39104_66308_01003_039_20260216005606_91.13.BIN,29.96,16/02/2026 00:55
TG039_39116_66665_01323_039_20260216010921_91.13.BIN,38.33,16/02/2026 01:09
TG037_37503_67421_01078_037_20260216122323_91.13.BIN,22.31,16/02/2026 21:35
TG037_37503_67421_01079_037_20260216213623_91.13.BIN,28.24,16/02/2026 21:35
TG037_37511_67490_01065_037_20260216143224_91.13.BIN,36.33,17/02/2026 01:11
TG037_37521_67491_00860_037_20260216122246_91.13.BIN,23.51,16/02/2026 20:25
TG037_37521_67491_00861_037_20260216202547_91.13.BIN,34.19,16/02/2026 20:25
TG037_37525_67746_00964_037_20260216120423_91.13.BIN,38.68,16/02/2026 22:38
TG037_37525_67746_00965_037_20260216223905_91.13.BIN,44.05,16/02/2026 22:38
TG037_37527_67625_01002_037_20260216064533_91.13.BIN,9.84,16/02/2026 21:13
TG037_37527_67625_01003_037_20260216131702_91.13.BIN,25.07,16/02/2026 21:13
TG037_37527_67625_01004_037_20260216211357_91.13.BIN,39.22,16/02/2026 21:13
TG039_37529_66653_00889_039_20260216234539_91.13.BIN,59.80,16/02/2026 23:46
TG039_39004_66894_01423_039_20260216130354_91.13.BIN,34.99,16/02/2026 21:16
TG039_39004_66894_01424_039_20260216211643_91.13.BIN,28.28,16/02/2026 21:16
TG039_39007_67095_01292_039_20260216134849_91.13.BIN,28.74,17/02/2026 00:45
TG039_39022_66737_00726_039_20260216133605_91.13.BIN,32.82,16/02/2026 20:06
TG039_39022_66737_00727_039_20260216200638_91.13.BIN,20.34,16/02/2026 20:06
TG039_39094_67706_01464_039_20260216140451_91.13.BIN,21.00,16/02/2026 14:04
TG039_39100_67988_01240_039_20260216124617_91.13.BIN,39.39,16/02/2026 23:55
TG039_39100_67988_01241_039_20260216235517_91.13.BIN,39.78,16/02/2026 23:54
TG039_39104_66308_01004_039_20260216133224_91.13.BIN,33.58,16/02/2026 21:44
TG039_39104_66308_01005_039_20260216214339_91.13.BIN,32.58,16/02/2026 21:44
