Arquivo,Tamanho (KB),Data Modificação
TG039_39008_67666_00861_039_20260306001832_91.13.BIN,30.85,06/03/2026 00:18
TG039_39021_66229_01131_039_20260306004359_91.13.BIN,38.23,06/03/2026 00:46
TG039_39023_66939_01262_039_20260306003413_91.13.BIN,28.38,06/03/2026 00:48
TG039_39116_66665_01349_039_20260306001800_91.13.BIN,35.47,06/03/2026 00:19
TG037_37501_68079_01100_037_20260306143734_91.13.BIN,37.51,06/03/2026 23:15
TG037_37501_68079_01101_037_20260306231635_91.13.BIN,33.60,06/03/2026 23:15
TG037_37503_67421_01109_037_20260306151509_91.13.BIN,35.79,06/03/2026 20:49
TG037_37503_67421_01110_037_20260306204944_91.13.BIN,22.49,06/03/2026 20:49
TG037_37511_67490_01095_037_20260306130634_91.13.BIN,32.59,06/03/2026 19:57
TG037_37511_67490_01096_037_20260306195741_91.13.BIN,27.23,06/03/2026 19:57
TG037_37521_67491_00892_037_20260306133648_91.13.BIN,32.72,06/03/2026 22:27
TG037_37521_67491_00893_037_20260306222842_91.13.BIN,34.92,06/03/2026 22:27
TG037_37526_66997_01702_037_20260306190545_91.13.BIN,65.75,06/03/2026 19:05
TG037_37527_67625_01038_037_20260306152202_91.13.BIN,40.92,06/03/2026 23:43
TG037_37527_67625_01039_037_20260306234404_91.13.BIN,33.34,06/03/2026 23:43
TG039_37529_66653_00920_039_20260306142326_91.13.BIN,42.22,06/03/2026 22:23
TG039_37529_66653_00921_039_20260306222441_91.13.BIN,28.79,06/03/2026 22:23
TG039_39004_66894_01451_039_20260306202408_91.13.BIN,56.50,06/03/2026 20:23
TG039_39005_67758_01281_039_20260306191533_91.13.BIN,69.51,06/03/2026 19:15
TG039_39007_67095_01326_039_20260306102107_91.13.BIN,20.92,06/03/2026 10:21
TG039_39007_67095_01327_039_20260306195808_91.13.BIN,20.37,06/03/2026 19:58
TG039_39008_67666_00865_039_20260306222433_91.13.BIN,19.81,06/03/2026 22:24
TG039_39021_66229_01132_039_20260306140414_91.13.BIN,46.51,07/03/2026 01:20
TG039_39022_66737_00760_039_20260306110849_91.13.BIN,39.34,06/03/2026 21:34
TG039_39022_66737_00761_039_20260306213536_91.13.BIN,53.26,06/03/2026 21:34
TG039_39023_66939_01263_039_20260306195621_91.13.BIN,71.96,06/03/2026 19:56
TG039_39024_67229_01327_039_20260306142715_91.13.BIN,45.11,06/03/2026 21:17
TG039_39024_67229_01328_039_20260306211753_91.13.BIN,32.88,06/03/2026 21:17
TG039_39041_67728_01335_039_20260306070700_91.13.BIN,3.42,06/03/2026 12:55
TG039_39041_67728_01336_039_20260306100441_91.13.BIN,14.83,06/03/2026 12:55
TG039_39041_67728_01337_039_20260306125544_91.13.BIN,10.54,06/03/2026 12:55
TG039_39041_67728_01338_039_20260306204357_91.13.BIN,25.21,06/03/2026 20:44
TG039_39058_67394_00319_039_20260306211822_91.13.BIN,52.81,06/03/2026 21:17
TG039_39097_67448_01542_039_20260306132104_91.13.BIN,42.49,06/03/2026 21:04
TG039_39097_67448_01543_039_20260306210415_91.13.BIN,34.29,06/03/2026 21:04
TG039_39098_67417_01109_039_20260306114840_91.13.BIN,45.14,06/03/2026 20:49
TG039_39098_67417_01110_039_20260306205035_91.13.BIN,41.95,06/03/2026 20:49
TG039_39104_66308_01030_039_20260306113622_91.13.BIN,32.24,06/03/2026 23:46
TG039_39104_66308_01031_039_20260306234717_91.13.BIN,43.62,06/03/2026 23:46
TG039_39116_66665_01350_039_20260306132340_91.13.BIN,43.44,06/03/2026 21:36
TG039_39116_66665_01351_039_20260306144205_91.13.BIN,6.48,06/03/2026 21:36
TG039_39116_66665_01352_039_20260306213719_91.13.BIN,25.79,06/03/2026 21:36
TG039_39137_67051_01454_039_20260306212856_91.13.BIN,63.92,06/03/2026 21:27
TG039_39138_67843_01030_039_20260306152622_91.13.BIN,47.13,06/03/2026 22:59
TG039_39138_67843_01031_039_20260306230000_91.13.BIN,42.41,06/03/2026 22:59
TG039_39139_67543_01263_039_20260306191113_91.13.BIN,50.11,06/03/2026 19:10
TG039_39506_68096_01921_039_20260306121744_91.13.BIN,36.21,06/03/2026 20:52
TG039_39506_68096_01922_039_20260306204156_91.13.BIN,39.52,06/03/2026 20:52
