Arquivo,Tamanho (KB),Data Modificação
TG039_39008_67666_00734_039_20251208000302_91.13.BIN,32.71,08/12/2025 00:03
TG039_39116_66665_01215_039_20251208012112_91.13.BIN,33.15,08/12/2025 01:21
TG037_37511_67490_00964_037_20251208125000_91.13.BIN,32.82,08/12/2025 21:52
TG037_37511_67490_00965_037_20251208215119_91.13.BIN,27.67,08/12/2025 21:52
TG037_37525_67746_00854_037_20251208123921_91.13.BIN,33.63,08/12/2025 20:16
TG037_37525_67746_00855_037_20251208201617_91.13.BIN,28.59,08/12/2025 20:16
TG037_37526_66997_01586_037_20251208140737_91.13.BIN,49.49,08/12/2025 20:13
TG037_37526_66997_01587_037_20251208201310_91.13.BIN,30.93,08/12/2025 20:13
TG037_37527_67462_01310_037_20251208133441_91.13.BIN,35.31,08/12/2025 13:34
TG039_37529_66653_00801_039_20251208125951_91.13.BIN,36.55,08/12/2025 22:29
TG039_37529_66653_00802_039_20251208223000_91.13.BIN,44.38,08/12/2025 22:29
TG039_39004_66894_01338_039_20251208120238_91.13.BIN,40.89,08/12/2025 20:24
TG039_39004_66894_01339_039_20251208202238_91.13.BIN,36.11,08/12/2025 20:24
TG039_39008_67666_00735_039_20251208115918_91.13.BIN,40.97,08/12/2025 23:58
TG039_39008_67666_00736_039_20251208235730_91.13.BIN,62.18,08/12/2025 23:58
TG039_39134_66273_01122_039_20251208140934_91.13.BIN,38.29,08/12/2025 21:09
TG039_39134_66273_01123_039_20251208210904_91.13.BIN,32.87,08/12/2025 21:09
TG039_39138_67843_00907_039_20251208122039_91.13.BIN,29.25,08/12/2025 20:11
TG039_39138_67843_00908_039_20251208201104_91.13.BIN,30.18,08/12/2025 20:11
TG039_39139_67543_01169_039_20251208133028_91.13.BIN,24.33,08/12/2025 21:59
TG039_39139_67543_01170_039_20251208215816_91.13.BIN,33.14,08/12/2025 21:59
TG039_39506_68096_01792_039_20251208141025_91.13.BIN,39.33,09/12/2025 00:13
