Arquivo,Tamanho (KB),Data Modificação
TG039_37529_66653_00932_039_20260313003940_91.13.BIN,47.62,13/03/2026 00:40
TG039_39016_67791_01186_039_20260313004430_91.13.BIN,36.03,13/03/2026 00:45
TG039_39116_66665_01361_039_20260313004241_91.13.BIN,41.26,13/03/2026 00:43
TG037_37501_68079_01112_037_20260313142006_91.13.BIN,26.27,14/03/2026 00:43
TG037_37503_67421_01121_037_20260313134158_91.13.BIN,9.22,13/03/2026 21:04
TG037_37503_67421_01122_037_20260313210450_91.13.BIN,25.02,13/03/2026 21:04
TG037_37511_67490_01105_037_20260313125913_91.13.BIN,7.16,13/03/2026 21:41
TG037_37511_67490_01106_037_20260313213915_91.13.BIN,28.94,13/03/2026 21:41
TG037_37521_67491_00901_037_20260313133153_91.13.BIN,9.54,13/03/2026 22:04
TG037_37521_67491_00902_037_20260313220159_91.13.BIN,33.24,13/03/2026 22:04
TG037_37525_67746_01011_037_20260313121824_91.13.BIN,16.75,13/03/2026 20:20
TG037_37525_67746_01012_037_20260313202109_91.13.BIN,17.71,13/03/2026 20:20
TG037_37527_67625_01052_037_20260313150413_91.13.BIN,23.53,13/03/2026 23:31
TG037_37527_67625_01053_037_20260313232846_91.13.BIN,34.90,13/03/2026 23:31
TG039_37529_66653_00933_039_20260313071058_91.13.BIN,3.51,13/03/2026 07:10
TG039_37529_66653_00934_039_20260313204119_91.13.BIN,55.78,13/03/2026 20:41
TG039_39004_66894_01462_039_20260313124634_91.13.BIN,11.89,13/03/2026 22:59
TG039_39004_66894_01463_039_20260313225834_91.13.BIN,25.86,13/03/2026 22:59
TG039_39005_67758_01288_039_20260313184833_91.13.BIN,37.16,13/03/2026 18:50
TG039_39007_67095_01338_039_20260313115833_91.13.BIN,5.37,13/03/2026 11:58
TG039_39007_67095_01339_039_20260313192145_91.13.BIN,12.18,13/03/2026 19:22
TG039_39008_67666_00878_039_20260313133211_91.13.BIN,14.64,13/03/2026 13:32
TG039_39008_67666_00879_039_20260313220642_91.13.BIN,26.93,13/03/2026 22:07
TG039_39021_66229_01141_039_20260313131018_91.13.BIN,18.65,13/03/2026 13:11
TG039_39021_66229_01142_039_20260313194304_91.13.BIN,21.85,13/03/2026 19:42
TG039_39022_66737_00772_039_20260313135436_91.13.BIN,27.01,13/03/2026 21:23
TG039_39022_66737_00773_039_20260313212328_91.13.BIN,22.20,13/03/2026 21:23
TG039_39023_66939_01271_039_20260313091119_91.13.BIN,3.13,13/03/2026 19:12
TG039_39023_66939_01272_039_20260313152909_91.13.BIN,10.02,13/03/2026 19:12
TG039_39023_66939_01273_039_20260313191204_91.13.BIN,16.28,13/03/2026 19:12
TG039_39024_67229_01339_039_20260313142714_91.13.BIN,17.51,13/03/2026 20:54
TG039_39024_67229_01340_039_20260313205426_91.13.BIN,19.76,13/03/2026 20:54
TG039_39058_67394_00326_039_20260313201341_91.13.BIN,27.98,13/03/2026 20:13
TG039_39094_67706_01509_039_20260313113811_91.13.BIN,10.00,13/03/2026 21:18
TG039_39094_67706_01510_039_20260313211404_91.13.BIN,21.79,13/03/2026 21:18
TG039_39097_67448_01558_039_20260313115820_91.13.BIN,8.94,13/03/2026 21:41
TG039_39097_67448_01559_039_20260313214023_91.13.BIN,26.57,13/03/2026 21:41
TG039_39100_67988_01285_039_20260313185514_91.13.BIN,30.51,13/03/2026 18:55
TG039_39104_66308_01040_039_20260313140426_91.13.BIN,23.96,13/03/2026 14:06
TG039_39104_66308_01041_039_20260313202222_91.13.BIN,21.22,13/03/2026 20:22
TG039_39116_66665_01362_039_20260313141110_91.13.BIN,11.90,13/03/2026 22:55
TG039_39116_66665_01363_039_20260313225509_91.13.BIN,24.42,13/03/2026 22:55
TG039_39138_67843_01040_039_20260313125956_91.13.BIN,9.88,13/03/2026 20:46
TG039_39138_67843_01041_039_20260313130336_91.13.BIN,2.94,13/03/2026 20:46
TG039_39138_67843_01042_039_20260313204545_91.13.BIN,34.17,13/03/2026 20:46
TG039_39139_67543_01273_039_20260313151321_91.13.BIN,11.25,13/03/2026 22:12
TG039_39139_67543_01274_039_20260313221045_91.13.BIN,11.39,13/03/2026 22:12
TG039_39501_67588_00941_039_20260313124910_91.13.BIN,21.03,13/03/2026 12:49
TG039_39501_67588_00942_039_20260313203606_91.13.BIN,9.89,13/03/2026 20:36
TG039_39506_68096_01931_039_20260313155524_91.13.BIN,13.84,13/03/2026 23:59
TG039_39506_68096_01932_039_20260313234131_91.13.BIN,19.04,13/03/2026 23:59
TG039_39511_66450_01114_039_20260313063539_91.13.BIN,3.13,13/03/2026 06:36
TG039_39511_66450_01115_039_20260313194535_91.13.BIN,48.22,13/03/2026 19:45
