Arquivo,Tamanho (KB),Data Modificação
TG039_39116_66665_01269_039_20260112011007_91.13.BIN,41.04,12/01/2026 01:11
TG037_37501_68079_01019_037_20260112151150_91.13.BIN,35.73,12/01/2026 23:10
TG037_37501_68079_01020_037_20260112231124_91.13.BIN,36.23,12/01/2026 23:10
TG037_37511_67490_01017_037_20260112184431_91.13.BIN,57.27,12/01/2026 18:43
TG037_37519_66891_01072_037_20260112190053_91.13.BIN,50.44,12/01/2026 19:00
TG037_37521_67491_00820_037_20260112222032_91.13.BIN,34.08,12/01/2026 22:21
TG037_37525_67746_00911_037_20260112151441_91.13.BIN,35.21,12/01/2026 23:40
TG037_37525_67746_00912_037_20260112234054_91.13.BIN,33.10,12/01/2026 23:40
TG037_37526_66997_01633_037_20260112153251_91.13.BIN,40.05,12/01/2026 22:23
TG037_37526_66997_01634_037_20260112222308_91.13.BIN,27.44,12/01/2026 22:23
TG037_37527_67625_00949_037_20260112113044_91.13.BIN,36.17,12/01/2026 20:23
TG037_37527_67625_00950_037_20260112202329_91.13.BIN,52.21,12/01/2026 20:23
TG039_39005_67758_01221_039_20260112190010_91.13.BIN,72.67,12/01/2026 18:58
TG039_39007_67095_01238_039_20260112102111_91.13.BIN,22.95,12/01/2026 10:20
TG039_39007_67095_01239_039_20260112195534_91.13.BIN,14.90,12/01/2026 19:57
TG039_39008_67666_00788_039_20260112120157_91.13.BIN,44.19,12/01/2026 21:23
TG039_39008_67666_00789_039_20260112212331_91.13.BIN,45.98,12/01/2026 21:23
TG039_39022_66737_00672_039_20260112134916_91.13.BIN,45.10,12/01/2026 21:09
TG039_39022_66737_00673_039_20260112211038_91.13.BIN,23.20,12/01/2026 21:09
TG039_39023_66939_01209_039_20260112185621_91.13.BIN,63.46,12/01/2026 18:54
TG039_39024_67229_01239_039_20260112143227_91.13.BIN,49.60,12/01/2026 21:22
TG039_39024_67229_01240_039_20260112212304_91.13.BIN,29.61,12/01/2026 21:22
TG039_39058_67196_01357_039_20260112211045_91.13.BIN,42.63,12/01/2026 21:09
TG039_39094_67706_01416_039_20260112132849_91.13.BIN,25.01,12/01/2026 22:55
TG039_39094_67706_01417_039_20260112225553_91.13.BIN,26.93,12/01/2026 22:55
TG039_39097_67448_01458_039_20260112131802_91.13.BIN,34.08,12/01/2026 22:14
TG039_39097_67448_01459_039_20260112221455_91.13.BIN,34.90,12/01/2026 22:14
TG039_39104_66308_00960_039_20260112224800_91.13.BIN,26.19,12/01/2026 22:48
TG039_39116_66665_01270_039_20260112140137_91.13.BIN,33.31,12/01/2026 22:36
TG039_39116_66665_01271_039_20260112140340_91.13.BIN,2.77,12/01/2026 22:36
TG039_39116_66665_01272_039_20260112223647_91.13.BIN,33.81,12/01/2026 22:36
TG039_39131_68443_01273_039_20260112125240_91.13.BIN,44.74,12/01/2026 20:56
TG039_39131_68443_01274_039_20260112205645_91.13.BIN,29.16,12/01/2026 20:56
TG039_39133_67742_01016_039_20260112151116_91.13.BIN,58.85,12/01/2026 21:11
TG039_39133_67742_01017_039_20260112211209_91.13.BIN,30.33,12/01/2026 21:11
TG039_39134_66273_01178_039_20260112140103_91.13.BIN,25.14,12/01/2026 22:02
TG039_39134_66273_01179_039_20260112220343_91.13.BIN,19.22,12/01/2026 22:02
TG039_39137_67051_01411_039_20260112210006_91.13.BIN,47.52,12/01/2026 20:58
TG039_39138_67843_00954_039_20260112145912_91.13.BIN,37.08,12/01/2026 21:26
TG039_39138_67843_00955_039_20260112212720_91.13.BIN,28.69,12/01/2026 21:26
TG039_39504_66717_01610_039_20260112134620_91.13.BIN,46.36,12/01/2026 23:02
TG039_39504_66717_01611_039_20260112230220_91.13.BIN,29.25,12/01/2026 23:02
TG039_39506_68096_01848_039_20260112202341_91.13.BIN,43.03,12/01/2026 20:24
TG039_39510_67765_01237_039_20260112132015_91.13.BIN,17.81,13/01/2026 00:19
TG039_39511_66450_01018_039_20260112131436_91.13.BIN,53.58,12/01/2026 19:50
TG039_39511_66450_01019_039_20260112195033_91.13.BIN,33.14,12/01/2026 19:50
