Arquivo,Tamanho (KB),Data Modificação
TG039_37529_66653_00901_039_20260224010515_91.13.BIN,37.76,24/02/2026 01:04
TG039_39116_66665_01334_039_20260224000629_91.13.BIN,23.67,24/02/2026 00:07
TG039_39511_66450_01079_039_20260224003101_91.13.BIN,49.87,24/02/2026 00:30
TG037_37501_68079_01082_037_20260224120956_91.13.BIN,39.12,24/02/2026 20:47
TG037_37501_68079_01083_037_20260224204720_91.13.BIN,33.28,24/02/2026 20:48
TG037_37503_67421_01090_037_20260224130245_91.13.BIN,28.26,24/02/2026 20:15
TG037_37503_67421_01091_037_20260224201432_91.13.BIN,26.67,24/02/2026 20:15
TG037_37511_67490_01078_037_20260224130655_91.13.BIN,28.94,24/02/2026 20:08
TG037_37511_67490_01079_037_20260224130806_91.13.BIN,1.68,24/02/2026 20:08
TG037_37511_67490_01080_037_20260224200813_91.13.BIN,34.05,24/02/2026 20:08
TG037_37521_67491_00875_037_20260224150358_91.13.BIN,44.00,24/02/2026 19:07
TG037_37521_67491_00876_037_20260224190742_91.13.BIN,17.20,24/02/2026 19:07
TG037_37525_67746_00978_037_20260224130011_91.13.BIN,35.81,24/02/2026 21:12
TG037_37525_67746_00979_037_20260224211119_91.13.BIN,32.18,24/02/2026 21:12
TG037_37526_66997_01686_037_20260224054648_91.13.BIN,2.71,24/02/2026 22:09
TG037_37526_66997_01687_037_20260224124122_91.13.BIN,39.20,24/02/2026 22:09
TG037_37526_66997_01688_037_20260224220941_91.13.BIN,35.29,24/02/2026 22:09
TG037_37527_67625_01018_037_20260224150611_91.13.BIN,34.51,24/02/2026 23:38
TG037_37527_67625_01019_037_20260224233755_91.13.BIN,37.81,24/02/2026 23:38
TG039_39004_66894_01436_039_20260224200547_91.13.BIN,50.71,24/02/2026 20:07
TG039_39005_67758_01267_039_20260224140609_91.13.BIN,50.97,24/02/2026 23:17
TG039_39005_67758_01268_039_20260224231541_91.13.BIN,48.79,24/02/2026 23:17
TG039_39007_67095_01305_039_20260224101535_91.13.BIN,19.58,24/02/2026 10:15
TG039_39007_67095_01306_039_20260224195721_91.13.BIN,18.79,24/02/2026 19:58
TG039_39008_67666_00847_039_20260224141732_91.13.BIN,48.53,24/02/2026 21:53
TG039_39008_67666_00848_039_20260224215219_91.13.BIN,31.46,24/02/2026 21:53
TG039_39016_67791_01157_039_20260224133011_91.13.BIN,26.05,25/02/2026 01:11
TG039_39017_66369_01241_039_20260224142258_91.13.BIN,27.66,24/02/2026 14:22
TG039_39021_66229_01116_039_20260224205409_91.13.BIN,64.95,24/02/2026 20:53
TG039_39022_66737_00740_039_20260224104951_91.13.BIN,32.87,24/02/2026 21:40
TG039_39022_66737_00741_039_20260224213935_91.13.BIN,48.76,24/02/2026 21:40
TG039_39023_66939_01250_039_20260224191743_91.13.BIN,75.39,24/02/2026 19:18
TG039_39024_67229_01310_039_20260224142609_91.13.BIN,53.54,24/02/2026 21:19
TG039_39024_67229_01311_039_20260224211834_91.13.BIN,25.14,24/02/2026 21:19
TG039_39041_67728_01319_039_20260224132423_91.13.BIN,9.69,24/02/2026 22:50
TG039_39041_67728_01320_039_20260224224951_91.13.BIN,24.14,24/02/2026 22:50
TG039_39058_67394_00308_039_20260224210510_91.13.BIN,50.52,24/02/2026 21:05
TG039_39094_67706_01473_039_20260224125818_91.13.BIN,24.63,24/02/2026 22:10
TG039_39094_67706_01474_039_20260224220926_91.13.BIN,28.06,24/02/2026 22:10
TG039_39100_67988_01259_039_20260224182806_91.13.BIN,67.38,24/02/2026 18:27
TG039_39104_66308_01016_039_20260224132625_91.13.BIN,43.79,24/02/2026 23:30
TG039_39104_66308_01017_039_20260224233055_91.13.BIN,32.01,24/02/2026 23:30
TG039_39116_66665_01335_039_20260224155719_91.13.BIN,39.94,25/02/2026 00:04
TG039_39134_66273_01222_039_20260224140356_91.13.BIN,32.56,24/02/2026 22:22
TG039_39134_66273_01223_039_20260224222224_91.13.BIN,30.91,24/02/2026 22:22
TG039_39504_66717_01669_039_20260224120445_91.13.BIN,40.51,24/02/2026 20:41
TG039_39504_66717_01670_039_20260224204041_91.13.BIN,48.24,24/02/2026 20:41
TG039_39506_68096_01906_039_20260224133506_91.13.BIN,46.21,25/02/2026 00:43
TG039_39511_66450_01080_039_20260224134342_91.13.BIN,45.49,24/02/2026 22:39
TG039_39511_66450_01081_039_20260224223918_91.13.BIN,42.78,24/02/2026 22:39
