Arquivo,Tamanho (KB),Data Modificação
TG037_37511_67490_00949_037_20251130003824_91.13.BIN,37.78,30/11/2025 00:38
TG037_37527_67462_01295_037_20251130002509_91.13.BIN,37.72,30/11/2025 00:25
TG037_37503_67421_00970_037_20251130121709_91.13.BIN,28.82,30/11/2025 21:09
TG037_37503_67421_00971_037_20251130210738_91.13.BIN,28.43,30/11/2025 21:09
TG037_37511_67490_00950_037_20251130114931_91.13.BIN,42.22,30/11/2025 22:13
TG037_37511_67490_00951_037_20251130221226_91.13.BIN,30.25,30/11/2025 22:13
TG037_37525_67746_00841_037_20251130114600_91.13.BIN,26.05,30/11/2025 23:45
TG037_37525_67746_00842_037_20251130234447_91.13.BIN,30.76,30/11/2025 23:45
TG037_37527_67462_01296_037_20251130134656_91.13.BIN,28.41,01/12/2025 00:50
TG039_37529_66653_00788_039_20251130134658_91.13.BIN,34.09,01/12/2025 00:16
TG039_39005_67758_01150_039_20251130130444_91.13.BIN,29.66,30/11/2025 22:08
TG039_39005_67758_01151_039_20251130220702_91.13.BIN,35.56,30/11/2025 22:08
TG039_39022_67484_01187_039_20251130124340_91.13.BIN,29.57,30/11/2025 21:24
TG039_39022_67484_01188_039_20251130212333_91.13.BIN,22.05,30/11/2025 21:24
TG039_39024_67229_01173_039_20251130133146_91.13.BIN,35.08,30/11/2025 19:10
TG039_39024_67229_01174_039_20251130191059_91.13.BIN,12.12,30/11/2025 19:10
TG039_39058_67196_01323_039_20251130125706_91.13.BIN,20.03,30/11/2025 12:58
TG039_39094_67706_01359_039_20251130133527_91.13.BIN,12.38,30/11/2025 20:00
TG039_39094_67706_01360_039_20251130195920_91.13.BIN,15.81,30/11/2025 20:00
TG039_39100_67988_01121_039_20251130121605_91.13.BIN,32.85,30/11/2025 23:24
TG039_39100_67988_01122_039_20251130232325_91.13.BIN,44.62,30/11/2025 23:24
TG039_39104_66308_00895_039_20251130134455_91.13.BIN,28.18,30/11/2025 21:04
TG039_39104_66308_00896_039_20251130210455_91.13.BIN,20.88,30/11/2025 21:04
TG039_39138_67843_00892_039_20251130205150_91.13.BIN,21.45,30/11/2025 20:52
