Arquivo,Tamanho (KB),Data Modificação
TG037_37512_67116_00976_037_20251220020933_91.13.BIN,22.16,20/12/2025 02:10
TG039_39038_67350_00538_039_20251220000237_91.13.BIN,31.82,20/12/2025 00:04
TG039_39100_67988_01154_039_20251220003754_91.13.BIN,44.85,20/12/2025 00:40
TG037_37503_67421_01004_037_20251220142525_91.13.BIN,39.43,20/12/2025 22:15
TG037_37503_67421_01005_037_20251220221704_91.13.BIN,30.92,20/12/2025 22:15
TG037_37511_67490_00983_037_20251220122456_91.13.BIN,40.86,20/12/2025 21:44
TG037_37511_67490_00984_037_20251220214425_91.13.BIN,39.99,20/12/2025 21:44
TG037_37525_67746_00876_037_20251220135204_91.13.BIN,53.77,20/12/2025 22:04
TG037_37525_67746_00877_037_20251220220316_91.13.BIN,31.26,20/12/2025 22:04
TG037_37527_67625_00916_037_20251220143820_91.13.BIN,54.60,20/12/2025 15:04
TG039_39004_66894_01355_039_20251220141001_91.13.BIN,52.47,20/12/2025 21:13
TG039_39004_66894_01356_039_20251220211325_91.13.BIN,35.32,20/12/2025 21:13
TG039_39007_67095_01203_039_20251220130842_91.13.BIN,34.51,20/12/2025 22:43
TG039_39007_67095_01204_039_20251220224418_91.13.BIN,20.34,20/12/2025 22:43
TG039_39023_66939_01189_039_20251220130420_91.13.BIN,44.16,20/12/2025 13:04
TG039_39024_67229_01208_039_20251220155754_91.13.BIN,47.12,20/12/2025 22:48
TG039_39024_67229_01209_039_20251220224856_91.13.BIN,24.36,20/12/2025 22:48
TG039_39034_67040_01073_039_20251220133357_91.13.BIN,23.06,20/12/2025 20:49
TG039_39034_67040_01074_039_20251220205002_91.13.BIN,33.18,20/12/2025 20:49
TG039_39058_67196_01335_039_20251220140306_91.13.BIN,27.97,20/12/2025 14:02
TG039_39097_67448_01420_039_20251220124157_91.13.BIN,32.08,20/12/2025 21:54
TG039_39097_67448_01421_039_20251220215433_91.13.BIN,32.86,20/12/2025 21:54
TG039_39138_67843_00929_039_20251220121519_91.13.BIN,38.91,20/12/2025 21:17
TG039_39138_67843_00930_039_20251220211652_91.13.BIN,42.84,20/12/2025 21:17
TG039_39139_67543_01187_039_20251220133206_91.13.BIN,40.62,20/12/2025 13:32
TG039_39506_68096_01816_039_20251220035650_91.13.BIN,2.91,20/12/2025 12:47
TG039_39506_68096_01817_039_20251220124632_91.13.BIN,40.16,20/12/2025 12:47
