Arquivo,Tamanho (KB),Data Modificação
TG039_39510_67765_01238_039_20260113001909_91.13.BIN,44.57,13/01/2026 00:19
TG037_37501_68079_01021_037_20260113123650_91.13.BIN,39.59,13/01/2026 21:03
TG037_37501_68079_01022_037_20260113210358_91.13.BIN,33.69,13/01/2026 21:03
TG037_37511_67490_01019_037_20260113201056_91.13.BIN,17.06,13/01/2026 20:10
TG037_37519_66891_01073_037_20260113125244_91.13.BIN,29.88,13/01/2026 21:32
TG037_37519_66891_01074_037_20260113213247_91.13.BIN,28.61,13/01/2026 21:32
TG037_37525_67746_00913_037_20260113125115_91.13.BIN,31.93,13/01/2026 21:15
TG037_37525_67746_00914_037_20260113211449_91.13.BIN,38.38,13/01/2026 21:15
TG037_37526_66997_01635_037_20260113124614_91.13.BIN,28.25,13/01/2026 22:18
TG037_37526_66997_01636_037_20260113222018_91.13.BIN,35.99,13/01/2026 22:18
TG037_37527_67625_00951_037_20260113154439_91.13.BIN,28.08,13/01/2026 23:53
TG037_37527_67625_00952_037_20260113235328_91.13.BIN,36.88,13/01/2026 23:53
TG039_37529_66653_00848_039_20260113121442_91.13.BIN,51.54,13/01/2026 20:53
TG039_37529_66653_00849_039_20260113205323_91.13.BIN,57.20,13/01/2026 20:53
TG039_39007_67095_01240_039_20260113101825_91.13.BIN,19.30,13/01/2026 10:21
TG039_39007_67095_01241_039_20260113195555_91.13.BIN,19.99,13/01/2026 19:55
TG039_39008_67666_00790_039_20260113132224_91.13.BIN,32.32,14/01/2026 00:54
TG039_39016_67791_01102_039_20260113141045_91.13.BIN,26.65,13/01/2026 14:12
TG039_39016_67791_01103_039_20260113193826_91.13.BIN,19.38,13/01/2026 19:37
TG039_39022_66737_00674_039_20260113133957_91.13.BIN,43.33,13/01/2026 21:17
TG039_39022_66737_00675_039_20260113211711_91.13.BIN,23.73,13/01/2026 21:17
TG039_39023_66939_01210_039_20260113182556_91.13.BIN,63.74,13/01/2026 18:26
TG039_39024_67229_01241_039_20260113113804_91.13.BIN,31.78,13/01/2026 21:25
TG039_39024_67229_01242_039_20260113212529_91.13.BIN,35.49,13/01/2026 21:25
TG039_39058_67196_01358_039_20260113123947_91.13.BIN,24.22,13/01/2026 12:41
TG039_39058_67196_01359_039_20260113200548_91.13.BIN,20.37,13/01/2026 20:04
TG039_39094_67706_01418_039_20260113140007_91.13.BIN,25.59,13/01/2026 19:02
TG039_39094_67706_01419_039_20260113190323_91.13.BIN,20.31,13/01/2026 19:02
TG039_39097_67448_01460_039_20260113131922_91.13.BIN,29.95,13/01/2026 21:37
TG039_39097_67448_01461_039_20260113213801_91.13.BIN,28.79,13/01/2026 21:37
TG039_39100_67988_01192_039_20260113141135_91.13.BIN,36.31,13/01/2026 21:50
TG039_39100_67988_01193_039_20260113215130_91.13.BIN,28.55,13/01/2026 21:50
TG039_39104_66308_00961_039_20260113132016_91.13.BIN,29.63,13/01/2026 23:39
TG039_39104_66308_00962_039_20260113233814_91.13.BIN,30.93,13/01/2026 23:39
TG039_39116_66665_01273_039_20260113135111_91.13.BIN,38.14,13/01/2026 23:07
TG039_39116_66665_01274_039_20260113230651_91.13.BIN,37.23,13/01/2026 23:07
TG039_39131_68443_01275_039_20260113183209_91.13.BIN,51.62,13/01/2026 18:32
TG039_39133_67742_01018_039_20260113201223_91.13.BIN,46.57,13/01/2026 20:12
TG039_39134_66273_01181_039_20260113132424_91.13.BIN,4.11,13/01/2026 13:25
TG039_39134_66273_01182_039_20260113221538_91.13.BIN,23.18,13/01/2026 22:15
TG039_39137_67051_01412_039_20260113204135_91.13.BIN,46.13,13/01/2026 20:41
TG039_39138_67843_00956_039_20260113132807_91.13.BIN,40.00,13/01/2026 23:23
TG039_39138_67843_00957_039_20260113232243_91.13.BIN,24.07,13/01/2026 23:23
TG039_39504_66717_01612_039_20260113151254_91.13.BIN,40.85,13/01/2026 23:31
TG039_39504_66717_01613_039_20260113233107_91.13.BIN,36.46,13/01/2026 23:31
TG039_39506_68096_01849_039_20260113132515_91.13.BIN,38.90,14/01/2026 00:34
TG039_39510_67765_01239_039_20260113200625_91.13.BIN,47.92,13/01/2026 20:05
TG039_39511_66450_01020_039_20260113134307_91.13.BIN,44.42,13/01/2026 22:20
TG039_39511_66450_01021_039_20260113221954_91.13.BIN,60.69,13/01/2026 22:20
TG039_39005_67758_01222_039_20260113113524_91.13.BIN,55.00,14/01/2026 05:03
TG039_39005_67758_01223_039_20260113195822_91.13.BIN,48.13,14/01/2026 05:03
