Arquivo,Tamanho (KB),Data Modificação
TG037_37527_67462_01264_037_20251112001450_91.13.BIN,32.57,12/11/2025 00:13
TG039_39038_67350_00501_039_20251112003923_91.13.BIN,44.67,12/11/2025 00:38
TG039_39506_68096_01761_039_20251112005455_91.13.BIN,39.09,12/11/2025 00:55
TG037_37501_68079_00908_037_20251112151134_91.13.BIN,32.40,12/11/2025 23:05
TG037_37501_68079_00909_037_20251112230330_91.13.BIN,33.83,12/11/2025 23:05
TG037_37503_67421_00940_037_20251112150159_91.13.BIN,26.18,12/11/2025 21:16
TG037_37503_67421_00941_037_20251112211601_91.13.BIN,29.15,12/11/2025 21:16
TG037_37511_67819_01375_037_20251112154426_91.13.BIN,47.81,12/11/2025 21:51
TG037_37511_67819_01376_037_20251112215006_91.13.BIN,29.67,12/11/2025 21:51
TG037_37521_67491_00733_037_20251112133450_91.13.BIN,31.90,12/11/2025 22:08
TG037_37521_67491_00734_037_20251112220738_91.13.BIN,27.64,12/11/2025 22:09
TG037_37525_67746_00809_037_20251112113710_91.13.BIN,40.28,12/11/2025 20:36
TG037_37525_67746_00810_037_20251112203558_91.13.BIN,56.61,12/11/2025 20:36
TG037_37527_67462_01265_037_20251112130224_91.13.BIN,51.54,12/11/2025 21:50
TG037_37527_67462_01266_037_20251112214858_91.13.BIN,34.77,12/11/2025 21:50
TG039_39004_66894_01294_039_20251112133849_91.13.BIN,51.26,12/11/2025 13:39
TG039_39004_66894_01295_039_20251112231957_91.13.BIN,31.75,12/11/2025 23:20
TG039_39005_67758_01125_039_20251112190327_91.13.BIN,83.42,12/11/2025 19:04
TG039_39007_67095_01145_039_20251112102618_91.13.BIN,21.57,12/11/2025 10:27
TG039_39007_67095_01146_039_20251112195911_91.13.BIN,16.76,12/11/2025 19:59
TG039_39008_67666_00697_039_20251112121233_91.13.BIN,39.55,12/11/2025 21:13
TG039_39008_67666_00698_039_20251112211214_91.13.BIN,46.18,12/11/2025 21:13
TG039_39016_67791_01022_039_20251112204607_91.13.BIN,21.79,12/11/2025 20:46
TG039_39016_67791_01023_039_20251112204658_91.13.BIN,1.10,12/11/2025 20:46
TG039_39017_66369_01145_039_20251112220903_91.13.BIN,13.81,12/11/2025 22:09
TG039_39022_67484_01154_039_20251112115414_91.13.BIN,40.15,12/11/2025 21:25
TG039_39022_67484_01155_039_20251112133955_91.13.BIN,6.71,12/11/2025 21:25
TG039_39022_67484_01156_039_20251112212628_91.13.BIN,32.40,12/11/2025 21:25
TG039_39023_66939_01159_039_20251112200846_91.13.BIN,72.19,12/11/2025 20:10
TG039_39024_67229_01143_039_20251112113844_91.13.BIN,46.67,12/11/2025 21:24
TG039_39024_67229_01144_039_20251112212445_91.13.BIN,55.17,12/11/2025 21:24
TG039_39034_67040_01041_039_20251112193452_91.13.BIN,68.39,12/11/2025 19:34
TG039_39038_67350_00502_039_20251112130806_91.13.BIN,50.31,12/11/2025 21:24
TG039_39038_67350_00503_039_20251112173221_91.13.BIN,18.17,12/11/2025 21:24
TG039_39038_67350_00504_039_20251112212334_91.13.BIN,16.34,12/11/2025 21:24
TG039_39094_67706_01328_039_20251112133818_91.13.BIN,24.39,12/11/2025 22:49
TG039_39094_67706_01329_039_20251112224816_91.13.BIN,28.80,12/11/2025 22:49
TG039_39097_67448_01356_039_20251112234116_91.13.BIN,15.92,12/11/2025 23:41
TG039_39104_66308_00870_039_20251112145239_91.13.BIN,34.02,12/11/2025 21:17
TG039_39104_66308_00871_039_20251112211627_91.13.BIN,29.28,12/11/2025 21:17
TG039_39116_66665_01173_039_20251112153309_91.13.BIN,38.90,13/11/2025 00:13
TG039_39122_67394_00944_039_20251112144152_91.13.BIN,43.05,12/11/2025 14:43
TG039_39122_67394_00945_039_20251112231549_91.13.BIN,31.91,12/11/2025 23:14
TG039_39134_66273_01082_039_20251112141008_91.13.BIN,25.92,12/11/2025 22:20
TG039_39134_66273_01083_039_20251112222020_91.13.BIN,22.91,12/11/2025 22:20
TG039_39137_67051_01356_039_20251112201830_91.13.BIN,54.72,12/11/2025 20:18
TG039_39138_67843_00860_039_20251112131041_91.13.BIN,26.24,12/11/2025 22:10
TG039_39138_67843_00861_039_20251112221018_91.13.BIN,43.65,12/11/2025 22:10
TG039_39506_68096_01762_039_20251112141020_91.13.BIN,27.50,12/11/2025 22:34
TG039_39506_68096_01763_039_20251112223340_91.13.BIN,23.94,12/11/2025 22:34
TG039_39511_66450_00940_039_20251112185655_91.13.BIN,62.20,12/11/2025 18:56
