Arquivo,Tamanho (KB),Data Modificação
TG039_39005_67758_01179_039_20251214003412_91.13.BIN,70.03,14/12/2025 00:33
TG039_39008_67666_00745_039_20251214004955_91.13.BIN,38.01,14/12/2025 00:49
TG039_39100_67988_01143_039_20251214005316_91.13.BIN,46.31,14/12/2025 00:53
TG039_39116_66665_01229_039_20251214002828_91.13.BIN,42.18,14/12/2025 00:28
TG037_37511_67490_00974_037_20251214130619_91.13.BIN,21.61,14/12/2025 13:06
TG037_37525_67746_00864_037_20251214124940_91.13.BIN,33.22,14/12/2025 23:53
TG037_37525_67746_00865_037_20251214235331_91.13.BIN,27.64,14/12/2025 23:53
TG037_37526_66997_01595_037_20251214121851_91.13.BIN,32.80,14/12/2025 20:14
TG037_37526_66997_01596_037_20251214201352_91.13.BIN,28.57,14/12/2025 20:14
TG037_37527_67625_00903_037_20251214144827_91.13.BIN,36.79,15/12/2025 00:28
TG039_39005_67758_01180_039_20251214120357_91.13.BIN,43.92,14/12/2025 12:27
TG039_39005_67758_01181_039_20251214120932_91.13.BIN,2.21,14/12/2025 12:27
TG039_39016_67791_01070_039_20251214115742_91.13.BIN,35.41,14/12/2025 23:14
TG039_39016_67791_01071_039_20251214231458_91.13.BIN,39.79,14/12/2025 23:14
TG039_39022_67484_01210_039_20251214122633_91.13.BIN,22.47,14/12/2025 12:27
TG039_39022_67484_01211_039_20251214213653_91.13.BIN,19.23,14/12/2025 21:36
TG039_39024_67229_01196_039_20251214134500_91.13.BIN,27.89,14/12/2025 19:56
TG039_39024_67229_01197_039_20251214195658_91.13.BIN,12.99,14/12/2025 19:56
TG039_39097_67448_01408_039_20251214130615_91.13.BIN,18.37,14/12/2025 22:49
TG039_39097_67448_01409_039_20251214224807_91.13.BIN,25.03,14/12/2025 22:49
TG039_39134_66273_01136_039_20251214060844_91.13.BIN,2.71,14/12/2025 21:19
TG039_39134_66273_01137_039_20251214135147_91.13.BIN,17.91,14/12/2025 21:19
TG039_39134_66273_01138_039_20251214211957_91.13.BIN,24.46,14/12/2025 21:20
TG039_39138_67843_00918_039_20251214130843_91.13.BIN,30.60,14/12/2025 21:07
TG039_39138_67843_00919_039_20251214210633_91.13.BIN,24.39,14/12/2025 21:07
TG039_39139_67543_01179_039_20251214133910_91.13.BIN,23.96,14/12/2025 13:39
TG039_39506_68096_01802_039_20251214134855_91.13.BIN,26.58,15/12/2025 00:29
