Arquivo,Tamanho (KB),Data Modificação
TG039_39016_67791_01158_039_20260225011156_91.13.BIN,33.34,25/02/2026 01:11
TG039_39116_66665_01336_039_20260225000254_91.13.BIN,37.24,25/02/2026 00:04
TG039_39506_68096_01907_039_20260225002547_91.13.BIN,43.40,25/02/2026 00:43
TG039_39007_67095_01307_039_20260225101329_91.13.BIN,21.66,25/02/2026 10:13
TG039_39041_67728_01321_039_20260225112707_91.13.BIN,19.62,25/02/2026 11:28
TG039_39007_67095_01308_039_20260225195356_91.13.BIN,21.87,26/02/2026 10:24
TG039_39008_67666_00849_039_20260225132104_91.13.BIN,50.85,26/02/2026 13:24
TG039_39021_66229_01117_039_20260225200527_91.13.BIN,67.93,26/02/2026 09:11
TG039_39041_67728_01322_039_20260225201547_91.13.BIN,25.56,26/02/2026 12:54
TG039_39137_67051_01448_039_20260225191510_91.13.BIN,56.73,26/02/2026 09:11
