Arquivo,Tamanho (KB),Data Modificação
TG039_39139_67543_01292_039_20260401003440_91.13.BIN,16.77,01/04/2026 00:35
TG037_37501_68079_01147_037_20260401144328_91.13.BIN,42.14,01/04/2026 23:07
TG037_37501_68079_01148_037_20260401230702_91.13.BIN,41.05,01/04/2026 23:07
TG037_37503_67421_01154_037_20260401145503_91.13.BIN,34.13,01/04/2026 20:44
TG037_37503_67421_01155_037_20260401204414_91.13.BIN,29.68,01/04/2026 20:44
TG037_37511_67490_01133_037_20260401131534_91.13.BIN,31.92,01/04/2026 20:07
TG037_37511_67490_01134_037_20260401200700_91.13.BIN,31.00,01/04/2026 20:07
TG037_37518_67353_01176_037_20260401191518_91.13.BIN,26.59,01/04/2026 19:15
TG037_37521_67491_00935_037_20260401134308_91.13.BIN,31.78,01/04/2026 22:05
TG037_37521_67491_00936_037_20260401220610_91.13.BIN,28.25,01/04/2026 22:05
TG037_37525_67746_01039_037_20260401155257_91.13.BIN,38.74,02/04/2026 00:03
TG037_37526_66997_01742_037_20260401095145_91.13.BIN,29.50,01/04/2026 22:17
TG037_37526_66997_01743_037_20260401221657_91.13.BIN,50.67,01/04/2026 22:17
TG037_37527_67625_01086_037_20260401113011_91.13.BIN,13.14,01/04/2026 20:25
TG037_37527_67625_01087_037_20260401202512_91.13.BIN,37.34,01/04/2026 20:25
TG039_37529_66653_00964_039_20260401141857_91.13.BIN,61.24,02/04/2026 00:03
TG039_39004_66894_01491_039_20260401140051_91.13.BIN,39.04,01/04/2026 22:45
TG039_39004_66894_01492_039_20260401224537_91.13.BIN,34.23,01/04/2026 22:45
TG039_39007_67095_01371_039_20260401102755_91.13.BIN,19.69,01/04/2026 10:28
TG039_39007_67095_01372_039_20260401194357_91.13.BIN,23.52,01/04/2026 19:45
TG039_39008_67666_00904_039_20260401134002_91.13.BIN,62.79,02/04/2026 01:15
TG039_39016_67791_01208_039_20260401132003_91.13.BIN,38.27,01/04/2026 21:55
TG039_39016_67791_01209_039_20260401215507_91.13.BIN,25.78,01/04/2026 21:54
TG039_39021_66229_01164_039_20260401200729_91.13.BIN,69.28,01/04/2026 20:07
TG039_39022_66737_00809_039_20260401110441_91.13.BIN,40.26,01/04/2026 21:09
TG039_39022_66737_00810_039_20260401210814_91.13.BIN,56.14,01/04/2026 21:08
TG039_39023_66939_01298_039_20260401134437_91.13.BIN,58.85,02/04/2026 00:49
TG039_39024_67229_01373_039_20260401143115_91.13.BIN,52.97,01/04/2026 21:00
TG039_39024_67229_01374_039_20260401205823_91.13.BIN,32.70,01/04/2026 21:00
TG039_39030_66637_00642_039_20260401191931_91.13.BIN,72.81,01/04/2026 19:20
TG039_39038_67350_00641_039_20260401131723_91.13.BIN,38.59,01/04/2026 21:09
TG039_39038_67350_00642_039_20260401210947_91.13.BIN,35.30,01/04/2026 21:09
TG039_39041_67728_01375_039_20260401120759_91.13.BIN,50.06,01/04/2026 12:08
TG039_39041_67728_01376_039_20260401204227_91.13.BIN,31.16,01/04/2026 20:42
TG039_39060_67506_00970_039_20260401172922_91.13.BIN,12.70,01/04/2026 20:31
TG039_39060_67506_00971_039_20260401173047_91.13.BIN,0.93,01/04/2026 20:31
TG039_39060_67506_00972_039_20260401203114_91.13.BIN,6.83,01/04/2026 20:31
TG039_39094_67706_01541_039_20260401134550_91.13.BIN,38.57,01/04/2026 22:54
TG039_39094_67706_01542_039_20260401225440_91.13.BIN,37.63,01/04/2026 22:53
TG039_39100_67988_01315_039_20260401122656_91.13.BIN,44.73,01/04/2026 21:18
TG039_39100_67988_01316_039_20260401211747_91.13.BIN,48.49,01/04/2026 21:18
TG039_39104_66308_01069_039_20260401195852_91.13.BIN,42.92,01/04/2026 19:58
TG039_39116_66665_01395_039_20260401131547_91.13.BIN,62.66,01/04/2026 21:54
TG039_39116_66665_01396_039_20260401215430_91.13.BIN,43.90,01/04/2026 21:54
TG039_39138_67843_01069_039_20260401130938_91.13.BIN,41.96,01/04/2026 22:13
TG039_39138_67843_01070_039_20260401221325_91.13.BIN,43.94,01/04/2026 22:13
TG039_39505_66110_01151_039_20260401195706_91.13.BIN,39.18,01/04/2026 19:57
TG039_39506_68096_01959_039_20260401142717_91.13.BIN,44.35,01/04/2026 20:08
TG039_39506_68096_01960_039_20260401200842_91.13.BIN,27.71,01/04/2026 20:08
TG039_39511_66450_01143_039_20260401122207_91.13.BIN,52.53,01/04/2026 19:34
TG039_39511_66450_01144_039_20260401193334_91.13.BIN,51.92,01/04/2026 19:34
