Arquivo,Tamanho (KB),Data Modificação
TG039_39007_67095_01341_039_20260316004233_91.13.BIN,25.62,16/03/2026 00:42
TG037_37501_68079_01116_037_20260316151937_91.13.BIN,53.11,16/03/2026 23:08
TG037_37501_68079_01117_037_20260316230721_91.13.BIN,35.50,16/03/2026 23:08
TG037_37503_67421_01126_037_20260316135414_91.13.BIN,30.76,16/03/2026 20:28
TG037_37503_67421_01127_037_20260316202445_91.13.BIN,22.33,16/03/2026 20:28
TG037_37511_67490_01110_037_20260316184757_91.13.BIN,60.91,16/03/2026 18:50
TG037_37515_67810_01444_037_20260316133659_91.13.BIN,30.25,16/03/2026 13:37
TG037_37515_67810_01445_037_20260316142003_91.13.BIN,3.20,16/03/2026 14:20
TG037_37521_67491_00905_037_20260316133249_91.13.BIN,30.96,16/03/2026 22:24
TG037_37521_67491_00906_037_20260316221242_91.13.BIN,41.63,16/03/2026 22:24
TG037_37525_67746_01015_037_20260316121353_91.13.BIN,49.49,16/03/2026 20:55
TG037_37525_67746_01016_037_20260316205221_91.13.BIN,36.04,16/03/2026 20:55
TG037_37527_67625_01057_037_20260316113323_91.13.BIN,49.88,16/03/2026 20:44
TG037_37527_67625_01058_037_20260316204216_91.13.BIN,50.57,16/03/2026 20:44
TG039_37529_66653_00935_039_20260316130014_91.13.BIN,52.64,16/03/2026 21:45
TG039_37529_66653_00936_039_20260316214407_91.13.BIN,51.32,16/03/2026 21:46
TG039_39004_66894_01468_039_20260316122443_91.13.BIN,31.60,16/03/2026 23:41
TG039_39004_66894_01469_039_20260316233954_91.13.BIN,39.35,16/03/2026 23:41
TG039_39005_67758_01293_039_20260316185112_91.13.BIN,104.20,16/03/2026 18:52
TG039_39007_67095_01342_039_20260316102506_91.13.BIN,26.63,16/03/2026 10:27
TG039_39007_67095_01343_039_20260316194834_91.13.BIN,23.10,16/03/2026 19:48
TG039_39008_67666_00881_039_20260316141159_91.13.BIN,53.68,16/03/2026 22:27
TG039_39008_67666_00882_039_20260316222637_91.13.BIN,42.24,16/03/2026 22:27
TG039_39016_67791_01187_039_20260316123237_91.13.BIN,52.59,16/03/2026 20:52
TG039_39016_67791_01188_039_20260316204841_91.13.BIN,27.88,16/03/2026 20:52
TG039_39021_66229_01145_039_20260316132332_91.13.BIN,46.67,17/03/2026 00:40
TG039_39022_66737_00778_039_20260316140924_91.13.BIN,52.36,16/03/2026 21:38
TG039_39022_66737_00779_039_20260316213623_91.13.BIN,37.33,16/03/2026 21:38
TG039_39023_66939_01276_039_20260316185828_91.13.BIN,69.37,16/03/2026 19:00
TG039_39024_67229_01345_039_20260316143549_91.13.BIN,57.11,16/03/2026 21:26
TG039_39024_67229_01346_039_20260316212434_91.13.BIN,24.79,16/03/2026 21:26
TG039_39037_67742_01073_039_20260316203232_91.13.BIN,32.00,16/03/2026 20:42
TG039_39058_67394_00329_039_20260316210515_91.13.BIN,60.20,16/03/2026 21:07
TG039_39094_67706_01514_039_20260316230747_91.13.BIN,7.79,16/03/2026 23:08
TG039_39097_67448_01562_039_20260316114019_91.13.BIN,31.29,16/03/2026 21:15
TG039_39097_67448_01563_039_20260316211354_91.13.BIN,32.72,16/03/2026 21:15
TG039_39104_66308_01044_039_20260316203655_91.13.BIN,42.40,16/03/2026 20:37
TG039_39116_66665_01366_039_20260316131159_91.13.BIN,28.33,16/03/2026 20:16
TG039_39116_66665_01367_039_20260316201501_91.13.BIN,31.54,16/03/2026 20:16
TG039_39128_67311_00486_039_20260316055042_91.13.BIN,11.25,16/03/2026 05:50
TG039_39138_67843_01044_039_20260316130222_91.13.BIN,31.20,16/03/2026 20:38
TG039_39138_67843_01045_039_20260316203552_91.13.BIN,15.59,16/03/2026 20:38
TG039_39139_67543_01276_039_20260316194559_91.13.BIN,39.58,16/03/2026 19:48
TG039_39504_66717_01700_039_20260316143323_91.13.BIN,41.63,16/03/2026 22:49
TG039_39504_66717_01701_039_20260316223203_91.13.BIN,23.08,16/03/2026 22:49
TG039_39511_66450_01117_039_20260316154608_91.13.BIN,88.42,16/03/2026 21:50
TG039_39511_66450_01118_039_20260316214826_91.13.BIN,38.47,16/03/2026 21:50
