Arquivo,Tamanho (KB),Data Modificação
TG037_37527_67625_00932_037_20260101001833_91.13.BIN,82.11,01/01/2026 00:20
TG037_37501_68079_01003_037_20260101135202_91.13.BIN,19.59,02/01/2026 01:01
TG037_37521_67491_00806_037_20260101134901_91.13.BIN,19.39,01/01/2026 19:24
TG037_37521_67491_00807_037_20260101192411_91.13.BIN,14.31,01/01/2026 19:24
TG037_37525_67746_00894_037_20260101115054_91.13.BIN,24.34,01/01/2026 22:58
TG037_37525_67746_00895_037_20260101225655_91.13.BIN,37.55,01/01/2026 22:58
TG039_39008_67666_00770_039_20260101122928_91.13.BIN,20.82,01/01/2026 21:48
TG039_39008_67666_00771_039_20260101214739_91.13.BIN,31.27,01/01/2026 21:48
TG039_39022_66737_00650_039_20260101125502_91.13.BIN,17.65,01/01/2026 21:13
TG039_39022_66737_00651_039_20260101211319_91.13.BIN,26.81,01/01/2026 21:13
TG039_39030_66637_00532_039_20260101141619_91.13.BIN,13.12,01/01/2026 14:20
TG039_39094_67706_01405_039_20260101044543_91.13.BIN,3.15,01/01/2026 04:46
TG039_39100_67988_01171_039_20260101113851_91.13.BIN,21.06,01/01/2026 21:45
TG039_39100_67988_01172_039_20260101214600_91.13.BIN,40.58,01/01/2026 21:45
TG039_39104_66308_00943_039_20260101125114_91.13.BIN,20.51,01/01/2026 21:05
TG039_39104_66308_00944_039_20260101210609_91.13.BIN,31.76,01/01/2026 21:05
TG039_39134_66273_01163_039_20260101114555_91.13.BIN,25.10,01/01/2026 22:06
TG039_39134_66273_01164_039_20260101220523_91.13.BIN,24.90,01/01/2026 22:06
TG039_39138_67843_00935_039_20260101125313_91.13.BIN,30.46,01/01/2026 21:12
TG039_39138_67843_00936_039_20260101211243_91.13.BIN,29.20,01/01/2026 21:12
TG039_39139_67543_01201_039_20260101124636_91.13.BIN,27.87,01/01/2026 12:47
TG039_39506_68096_01835_039_20260101130840_91.13.BIN,26.34,01/01/2026 23:00
TG039_39506_68096_01836_039_20260101225826_91.13.BIN,33.39,01/01/2026 23:00
