Arquivo,Tamanho (KB),Data Modificação
TG039_39100_67988_01080_039_20251108003427_91.13.BIN,44.43,08/11/2025 00:35
TG039_39508_66868_01003_039_20251108011149_91.13.BIN,43.65,08/11/2025 01:13
TG037_37501_68079_00901_037_20251108113436_91.13.BIN,32.85,08/11/2025 22:06
TG037_37501_68079_00902_037_20251108220658_91.13.BIN,38.23,08/11/2025 22:06
TG037_37503_67421_00935_037_20251108143302_91.13.BIN,38.49,08/11/2025 14:32
TG037_37525_67746_00802_037_20251108230402_91.13.BIN,49.59,08/11/2025 23:04
TG037_37526_66997_01541_037_20251108121337_91.13.BIN,42.43,08/11/2025 21:01
TG037_37526_66997_01542_037_20251108210204_91.13.BIN,41.22,08/11/2025 21:01
TG037_37527_67462_01258_037_20251108122911_91.13.BIN,38.38,08/11/2025 12:31
TG039_37529_66653_00754_039_20251108143404_91.13.BIN,56.21,08/11/2025 14:34
TG039_39004_66894_01288_039_20251108133753_91.13.BIN,45.14,08/11/2025 21:49
TG039_39004_66894_01289_039_20251108214852_91.13.BIN,34.93,08/11/2025 21:49
TG039_39005_67758_01118_039_20251108143229_91.13.BIN,47.86,09/11/2025 00:39
TG039_39007_67095_01138_039_20251108121414_91.13.BIN,28.28,08/11/2025 22:08
TG039_39007_67095_01139_039_20251108220628_91.13.BIN,36.76,08/11/2025 22:08
TG039_39016_67791_01017_039_20251108134446_91.13.BIN,26.28,08/11/2025 13:45
TG039_39022_67484_01148_039_20251108134737_91.13.BIN,43.45,08/11/2025 20:50
TG039_39022_67484_01149_039_20251108204900_91.13.BIN,26.18,08/11/2025 20:50
TG039_39034_67040_01036_039_20251108141120_91.13.BIN,38.40,08/11/2025 14:12
TG039_39094_67706_01321_039_20251108141548_91.13.BIN,28.34,08/11/2025 21:09
TG039_39094_67706_01322_039_20251108210856_91.13.BIN,24.41,08/11/2025 21:09
TG039_39100_67988_01082_039_20251108233841_91.13.BIN,54.44,08/11/2025 23:40
TG039_39104_66308_00865_039_20251108142152_91.13.BIN,41.75,08/11/2025 14:21
TG039_39138_67843_00853_039_20251108140417_91.13.BIN,43.02,08/11/2025 14:05
TG039_39139_66580_01349_039_20251108133835_91.13.BIN,37.91,08/11/2025 20:54
TG039_39139_66580_01350_039_20251108205516_91.13.BIN,41.60,08/11/2025 20:54
TG039_39504_66717_01517_039_20251108120248_91.13.BIN,34.42,08/11/2025 12:04
TG039_39511_66450_00936_039_20251108125743_91.13.BIN,47.68,08/11/2025 21:46
TG039_39511_66450_00937_039_20251108214507_91.13.BIN,47.53,08/11/2025 21:46
