Arquivo,Tamanho (KB),Data Modificação
TG037_37501_68079_01052_037_20260204140951_91.13.BIN,49.89,04/02/2026 14:10
TG037_37501_68079_01053_037_20260204222451_91.13.BIN,24.84,04/02/2026 22:24
TG037_37503_67421_01061_037_20260204150754_91.13.BIN,30.72,04/02/2026 22:00
TG037_37503_67421_01062_037_20260204220017_91.13.BIN,24.31,04/02/2026 22:00
TG037_37511_67490_01049_037_20260204140328_91.13.BIN,20.09,04/02/2026 20:10
TG037_37511_67490_01050_037_20260204201031_91.13.BIN,25.65,04/02/2026 20:10
TG037_37512_67116_01040_037_20260204225541_91.13.BIN,13.33,04/02/2026 22:55
TG037_37520_67069_00002_037_20260204192532_91.13.BIN,15.25,04/02/2026 19:26
TG037_37521_67491_00845_037_20260204143838_91.13.BIN,30.58,04/02/2026 20:25
TG037_37521_67491_00846_037_20260204202538_91.13.BIN,15.01,04/02/2026 20:25
TG037_37525_67746_00943_037_20260204130141_91.13.BIN,49.08,04/02/2026 21:10
TG037_37525_67746_00944_037_20260204211047_91.13.BIN,25.17,04/02/2026 21:10
TG037_37526_66997_01657_037_20260204120153_91.13.BIN,26.34,04/02/2026 19:21
TG037_37526_66997_01658_037_20260204192012_91.13.BIN,19.80,04/02/2026 19:21
TG037_37527_67625_00980_037_20260204123247_91.13.BIN,54.96,04/02/2026 20:38
TG037_37527_67625_00981_037_20260204203852_91.13.BIN,25.30,04/02/2026 20:38
TG039_39004_66894_01410_039_20260204190031_91.13.BIN,25.25,04/02/2026 19:00
TG039_39005_67758_01248_039_20260204190030_91.13.BIN,95.90,04/02/2026 18:59
TG039_39007_67095_01269_039_20260204095738_91.13.BIN,25.31,04/02/2026 09:57
TG039_39007_67095_01270_039_20260204192540_91.13.BIN,9.21,04/02/2026 19:26
TG039_39016_67791_01129_039_20260204141301_91.13.BIN,34.49,04/02/2026 22:25
TG039_39016_67791_01130_039_20260204222506_91.13.BIN,18.09,04/02/2026 22:26
TG039_39022_66737_00703_039_20260204133719_91.13.BIN,34.08,04/02/2026 13:39
TG039_39022_66737_00704_039_20260204223338_91.13.BIN,40.62,04/02/2026 22:34
TG039_39023_66939_01232_039_20260204140922_91.13.BIN,40.98,04/02/2026 14:08
TG039_39023_66939_01233_039_20260204231127_91.13.BIN,14.51,04/02/2026 23:11
TG039_39024_67229_01274_039_20260204123331_91.13.BIN,32.25,04/02/2026 22:03
TG039_39024_67229_01275_039_20260204220312_91.13.BIN,28.98,04/02/2026 22:03
TG039_39094_67706_01447_039_20260204160501_91.13.BIN,30.32,04/02/2026 16:05
TG039_39097_67448_01492_039_20260204202746_91.13.BIN,49.61,04/02/2026 20:27
TG039_39104_66308_00986_039_20260204131722_91.13.BIN,33.17,04/02/2026 20:25
TG039_39104_66308_00987_039_20260204202529_91.13.BIN,20.06,04/02/2026 20:25
TG039_39116_66665_01302_039_20260204114110_91.13.BIN,39.90,04/02/2026 20:11
TG039_39116_66665_01303_039_20260204201120_91.13.BIN,35.64,04/02/2026 20:11
TG039_39133_67742_01047_039_20260204081358_91.13.BIN,12.12,04/02/2026 16:00
TG039_39133_67742_01048_039_20260204160004_91.13.BIN,13.85,04/02/2026 16:00
TG039_39134_66273_01196_039_20260204154039_91.13.BIN,37.23,04/02/2026 23:41
TG039_39134_66273_01197_039_20260204234101_91.13.BIN,17.35,04/02/2026 23:41
TG039_39137_67051_01427_039_20260204202318_91.13.BIN,58.57,04/02/2026 20:23
TG039_39138_67843_00980_039_20260204150543_91.13.BIN,23.72,04/02/2026 23:12
TG039_39138_67843_00981_039_20260204231305_91.13.BIN,19.85,04/02/2026 23:12
TG039_39139_67543_01227_039_20260204134439_91.13.BIN,28.07,04/02/2026 20:09
TG039_39139_67543_01228_039_20260204200930_91.13.BIN,7.67,04/02/2026 20:09
TG039_39504_66717_01641_039_20260204124019_91.13.BIN,32.51,04/02/2026 20:46
TG039_39504_66717_01642_039_20260204204648_91.13.BIN,30.01,04/02/2026 20:46
TG039_39511_66450_01050_039_20260204121037_91.13.BIN,41.07,04/02/2026 21:53
TG039_39511_66450_01051_039_20260204215330_91.13.BIN,23.21,04/02/2026 21:53
TG039_39512_66924_01204_039_20260204133900_91.13.BIN,20.45,04/02/2026 20:28
TG039_39512_66924_01205_039_20260204161441_91.13.BIN,5.81,04/02/2026 20:28
TG039_39512_66924_01206_039_20260204161544_91.13.BIN,0.93,04/02/2026 20:28
TG039_39512_66924_01207_039_20260204202723_91.13.BIN,10.88,04/02/2026 20:28
