Arquivo,Tamanho (KB),Data Modificação
TG039_39008_67666_00837_039_20260219003202_91.13.BIN,60.94,19/02/2026 00:37
TG039_39016_67791_01149_039_20260219000919_91.13.BIN,27.87,19/02/2026 00:10
TG037_37501_68079_01074_037_20260219112408_91.13.BIN,36.81,19/02/2026 20:39
TG037_37501_68079_01075_037_20260219203939_91.13.BIN,33.06,19/02/2026 20:39
TG037_37503_67421_01081_037_20260219123606_91.13.BIN,23.73,19/02/2026 19:54
TG037_37503_67421_01082_037_20260219195427_91.13.BIN,24.22,19/02/2026 19:54
TG037_37511_67490_01072_037_20260219130522_91.13.BIN,22.35,19/02/2026 19:53
TG037_37511_67490_01073_037_20260219195320_91.13.BIN,20.28,19/02/2026 19:53
TG037_37521_67491_00868_037_20260219183901_91.13.BIN,60.00,19/02/2026 18:38
TG037_37525_67746_00970_037_20260219151501_91.13.BIN,29.01,19/02/2026 23:25
TG037_37525_67746_00971_037_20260219232639_91.13.BIN,26.67,19/02/2026 23:25
TG037_37526_66997_01677_037_20260219124101_91.13.BIN,33.54,19/02/2026 22:22
TG037_37526_66997_01678_037_20260219222233_91.13.BIN,40.88,19/02/2026 22:22
TG037_37527_67625_01007_037_20260219141142_91.13.BIN,39.94,19/02/2026 22:22
TG037_37527_67625_01008_037_20260219222209_91.13.BIN,43.46,19/02/2026 22:22
TG039_37529_66653_00894_039_20260219115919_91.13.BIN,43.95,19/02/2026 20:52
TG039_37529_66653_00895_039_20260219205320_91.13.BIN,56.34,19/02/2026 20:52
TG039_39004_66894_01429_039_20260219200551_91.13.BIN,52.49,19/02/2026 20:06
TG039_39005_67758_01262_039_20260219143112_91.13.BIN,64.51,19/02/2026 22:53
TG039_39005_67758_01263_039_20260219223943_91.13.BIN,42.88,19/02/2026 22:53
TG039_39007_67095_01298_039_20260219100547_91.13.BIN,17.53,19/02/2026 10:05
TG039_39007_67095_01299_039_20260219193832_91.13.BIN,19.39,19/02/2026 19:39
TG039_39008_67666_00838_039_20260219130612_91.13.BIN,42.35,19/02/2026 20:59
TG039_39008_67666_00839_039_20260219205937_91.13.BIN,38.27,19/02/2026 20:59
TG039_39016_67791_01151_039_20260219131014_91.13.BIN,9.00,20/02/2026 00:47
TG039_39017_66369_01234_039_20260219123528_91.13.BIN,55.23,19/02/2026 21:15
TG039_39017_66369_01235_039_20260219211551_91.13.BIN,39.47,19/02/2026 21:15
TG039_39021_66229_01111_039_20260219132935_91.13.BIN,26.50,19/02/2026 22:52
TG039_39021_66229_01112_039_20260219225223_91.13.BIN,34.91,19/02/2026 22:52
TG039_39022_66737_00732_039_20260219135821_91.13.BIN,46.19,19/02/2026 21:04
TG039_39022_66737_00733_039_20260219210436_91.13.BIN,37.24,19/02/2026 21:04
TG039_39023_66939_01245_039_20260219200244_91.13.BIN,85.92,19/02/2026 20:03
TG039_39024_67229_01300_039_20260219142843_91.13.BIN,48.23,19/02/2026 21:25
TG039_39024_67229_01301_039_20260219212527_91.13.BIN,28.22,19/02/2026 21:25
TG039_39054_66869_00974_039_20260219165646_91.13.BIN,41.39,19/02/2026 16:56
TG039_39058_67394_00303_039_20260219211606_91.13.BIN,52.14,19/02/2026 21:16
TG039_39097_67448_01518_039_20260219130010_91.13.BIN,19.66,19/02/2026 21:14
TG039_39097_67448_01519_039_20260219211424_91.13.BIN,30.41,19/02/2026 21:14
TG039_39104_66308_01010_039_20260219132541_91.13.BIN,39.39,19/02/2026 23:39
TG039_39104_66308_01011_039_20260219234024_91.13.BIN,39.55,19/02/2026 23:39
TG039_39116_66665_01328_039_20260219152421_91.13.BIN,43.85,20/02/2026 00:23
TG039_39131_68443_01316_039_20260219045635_91.13.BIN,4.15,19/02/2026 04:56
TG039_39134_66273_01215_039_20260219135843_91.13.BIN,26.39,19/02/2026 22:27
TG039_39134_66273_01216_039_20260219222800_91.13.BIN,29.73,19/02/2026 22:27
TG039_39137_67051_01440_039_20260219202242_91.13.BIN,43.42,19/02/2026 20:23
TG039_39139_67543_01243_039_20260219140102_91.13.BIN,26.40,19/02/2026 19:00
TG039_39139_67543_01244_039_20260219185951_91.13.BIN,22.06,19/02/2026 19:00
TG039_39511_66450_01071_039_20260219134130_91.13.BIN,36.06,19/02/2026 22:17
TG039_39511_66450_01072_039_20260219221644_91.13.BIN,33.27,19/02/2026 22:17
TG039_39545_67269_00915_039_20260219130609_91.13.BIN,17.59,19/02/2026 22:13
TG039_39545_67269_00916_039_20260219221346_91.13.BIN,31.23,19/02/2026 22:13
