Arquivo,Tamanho (KB),Data Modificação
TG037_37527_67625_00987_037_20260209004243_91.13.BIN,26.01,09/02/2026 00:41
TG039_39116_66665_01310_039_20260209010829_91.13.BIN,35.39,09/02/2026 01:07
TG037_37503_67421_01067_037_20260209204046_91.13.BIN,62.56,09/02/2026 20:41
TG037_37511_67490_01056_037_20260209190306_91.13.BIN,67.40,09/02/2026 19:04
TG037_37512_67116_01047_037_20260209161939_91.13.BIN,72.22,09/02/2026 21:02
TG037_37512_67116_01048_037_20260209210006_91.13.BIN,31.97,09/02/2026 21:02
TG037_37517_68081_01182_037_20260209061725_91.13.BIN,22.28,09/02/2026 06:17
TG037_37517_68081_01183_037_20260209150602_91.13.BIN,44.46,09/02/2026 23:35
TG037_37517_68081_01184_037_20260209233344_91.13.BIN,35.01,09/02/2026 23:35
TG037_37521_67491_00852_037_20260209133554_91.13.BIN,38.00,09/02/2026 22:10
TG037_37521_67491_00853_037_20260209221013_91.13.BIN,39.31,09/02/2026 22:10
TG037_37525_67746_00951_037_20260209073134_91.13.BIN,14.72,10/02/2026 00:28
TG037_37525_67746_00952_037_20260209085141_91.13.BIN,12.35,10/02/2026 00:28
TG037_37525_67746_00953_037_20260209155345_91.13.BIN,29.58,10/02/2026 00:28
TG037_37526_66997_01663_037_20260209124113_91.13.BIN,32.25,09/02/2026 22:10
TG037_37526_66997_01664_037_20260209220815_91.13.BIN,42.50,09/02/2026 22:10
TG037_37527_67625_00988_037_20260209111220_91.13.BIN,33.04,09/02/2026 20:52
TG037_37527_67625_00989_037_20260209205038_91.13.BIN,54.83,09/02/2026 20:52
TG039_39004_66894_01415_039_20260209135259_91.13.BIN,39.93,09/02/2026 23:06
TG039_39004_66894_01416_039_20260209230445_91.13.BIN,30.40,09/02/2026 23:06
TG039_39005_67758_01254_039_20260209185707_91.13.BIN,94.98,09/02/2026 18:57
TG039_39007_67095_01278_039_20260209100843_91.13.BIN,19.08,09/02/2026 10:10
TG039_39007_67095_01279_039_20260209195032_91.13.BIN,17.72,09/02/2026 19:51
TG039_39008_67666_00826_039_20260209141302_91.13.BIN,43.06,09/02/2026 22:15
TG039_39008_67666_00827_039_20260209221441_91.13.BIN,50.65,09/02/2026 22:15
TG039_39016_67791_01136_039_20260209114100_91.13.BIN,28.71,09/02/2026 21:42
TG039_39016_67791_01137_039_20260209214036_91.13.BIN,36.03,09/02/2026 21:42
TG039_39017_66369_01219_039_20260209143541_91.13.BIN,58.58,09/02/2026 23:04
TG039_39017_66369_01220_039_20260209230209_91.13.BIN,38.00,09/02/2026 23:04
TG039_39021_66229_01099_039_20260209103934_91.13.BIN,16.98,09/02/2026 10:41
TG039_39021_66229_01100_039_20260209210233_91.13.BIN,18.46,09/02/2026 21:03
TG039_39022_66737_00713_039_20260209214715_91.13.BIN,26.99,09/02/2026 21:47
TG039_39023_66939_01237_039_20260209191859_91.13.BIN,77.79,09/02/2026 19:20
TG039_39024_67229_01284_039_20260209114243_91.13.BIN,36.71,09/02/2026 21:28
TG039_39024_67229_01285_039_20260209212626_91.13.BIN,40.30,09/02/2026 21:28
TG039_39058_67394_00296_039_20260209211428_91.13.BIN,54.91,09/02/2026 21:17
TG039_39094_67706_01452_039_20260209055406_91.13.BIN,4.36,09/02/2026 05:54
TG039_39097_67448_01501_039_20260209113559_91.13.BIN,24.72,09/02/2026 21:11
TG039_39097_67448_01502_039_20260209211108_91.13.BIN,30.86,09/02/2026 21:12
TG039_39104_66308_00993_039_20260209142447_91.13.BIN,23.99,09/02/2026 20:34
TG039_39104_66308_00994_039_20260209203415_91.13.BIN,28.77,09/02/2026 20:34
TG039_39116_66665_01312_039_20260209161116_91.13.BIN,6.35,10/02/2026 00:07
TG039_39121_66993_00757_039_20260209133936_91.13.BIN,18.68,09/02/2026 23:14
TG039_39121_66993_00758_039_20260209231225_91.13.BIN,21.73,09/02/2026 23:14
TG039_39137_67051_01432_039_20260209202122_91.13.BIN,56.59,09/02/2026 20:22
TG039_39138_67843_00991_039_20260209145546_91.13.BIN,38.86,09/02/2026 22:34
TG039_39138_67843_00992_039_20260209223229_91.13.BIN,35.13,09/02/2026 22:34
TG039_39139_67543_01233_039_20260209190610_91.13.BIN,48.07,09/02/2026 19:07
TG039_39506_68096_01879_039_20260209054550_91.13.BIN,7.22,09/02/2026 05:50
TG039_39506_68096_01880_039_20260209054956_91.13.BIN,1.53,09/02/2026 05:50
TG039_39506_68096_01882_039_20260209123158_91.13.BIN,2.86,09/02/2026 14:59
TG039_39506_68096_01883_039_20260209135759_91.13.BIN,5.51,09/02/2026 14:59
TG039_39506_68096_01884_039_20260209142831_91.13.BIN,1.96,09/02/2026 14:59
TG039_39506_68096_01885_039_20260209202119_91.13.BIN,23.53,09/02/2026 20:22
TG039_39511_66450_01058_039_20260209135432_91.13.BIN,79.02,09/02/2026 21:08
TG039_39511_66450_01059_039_20260209210647_91.13.BIN,55.42,09/02/2026 21:08
