Arquivo,Tamanho (KB),Data Modificação
TG039_39031_67625_00895_039_20251107005248_91.13.BIN,23.18,07/11/2025 00:52
TG037_37503_67421_00933_037_20251107125852_91.13.BIN,28.24,07/11/2025 21:20
TG037_37503_67421_00934_037_20251107212055_91.13.BIN,19.41,07/11/2025 21:20
TG037_37511_67819_01370_037_20251107131423_91.13.BIN,22.27,07/11/2025 19:58
TG037_37511_67819_01371_037_20251107195905_91.13.BIN,36.15,07/11/2025 19:58
TG037_37521_67491_00722_037_20251107133957_91.13.BIN,32.31,07/11/2025 22:16
TG037_37521_67491_00723_037_20251107221648_91.13.BIN,30.38,07/11/2025 22:16
TG037_37525_67746_00799_037_20251107122153_91.13.BIN,42.47,07/11/2025 21:55
TG037_37525_67746_00800_037_20251107165416_91.13.BIN,13.78,07/11/2025 21:55
TG037_37525_67746_00801_037_20251107215530_91.13.BIN,17.45,07/11/2025 21:55
TG037_37526_66997_01539_037_20251107154246_91.13.BIN,42.21,07/11/2025 22:09
TG037_37526_66997_01540_037_20251107220919_91.13.BIN,35.71,07/11/2025 22:09
TG037_37527_67462_01256_037_20251107144230_91.13.BIN,41.78,07/11/2025 23:44
TG037_37527_67462_01257_037_20251107234515_91.13.BIN,33.40,07/11/2025 23:44
TG039_39004_66894_01287_039_20251107202215_91.13.BIN,45.57,07/11/2025 20:22
TG039_39005_67758_01117_039_20251107192030_91.13.BIN,93.32,07/11/2025 19:19
TG039_39007_67095_01136_039_20251107103635_91.13.BIN,23.57,07/11/2025 10:36
TG039_39007_67095_01137_039_20251107200210_91.13.BIN,15.83,07/11/2025 20:01
TG039_39016_67791_01014_039_20251107125556_91.13.BIN,18.19,07/11/2025 12:56
TG039_39016_67791_01015_039_20251107125951_91.13.BIN,3.03,07/11/2025 13:00
TG039_39016_67791_01016_039_20251107210323_91.13.BIN,21.14,07/11/2025 21:02
TG039_39017_66369_01142_039_20251107143035_91.13.BIN,15.90,07/11/2025 23:31
TG039_39017_66369_01143_039_20251107232941_91.13.BIN,36.22,07/11/2025 23:31
TG039_39022_67484_01146_039_20251107135911_91.13.BIN,51.12,07/11/2025 21:32
TG039_39022_67484_01147_039_20251107213140_91.13.BIN,29.82,07/11/2025 21:32
TG039_39023_66939_01154_039_20251107202937_91.13.BIN,93.62,07/11/2025 20:29
TG039_39024_67229_01137_039_20251107144411_91.13.BIN,68.41,07/11/2025 21:32
TG039_39024_67229_01138_039_20251107213043_91.13.BIN,27.97,07/11/2025 21:32
TG039_39034_67040_01035_039_20251107211946_91.13.BIN,74.50,07/11/2025 21:20
TG039_39038_67350_00496_039_20251107161251_91.13.BIN,47.21,07/11/2025 23:58
TG039_39038_67350_00497_039_20251107235831_91.13.BIN,30.65,07/11/2025 23:58
TG039_39058_67196_01301_039_20251107152614_91.13.BIN,34.35,07/11/2025 15:25
TG039_39097_67448_01349_039_20251107232743_91.13.BIN,14.51,07/11/2025 23:28
TG039_39100_67988_01079_039_20251107145421_91.13.BIN,47.14,08/11/2025 00:35
TG039_39104_66308_00863_039_20251107130449_91.13.BIN,35.84,07/11/2025 21:29
TG039_39104_66308_00864_039_20251107212901_91.13.BIN,37.74,07/11/2025 21:29
TG039_39122_67394_00939_039_20251107142759_91.13.BIN,37.66,07/11/2025 14:27
TG039_39138_67843_00851_039_20251107124827_91.13.BIN,31.45,07/11/2025 21:39
TG039_39138_67843_00852_039_20251107213857_91.13.BIN,38.89,07/11/2025 21:39
TG039_39139_66580_01348_039_20251107194636_91.13.BIN,65.48,07/11/2025 19:46
TG039_39504_66717_01515_039_20251107143148_91.13.BIN,41.56,07/11/2025 22:45
TG039_39504_66717_01516_039_20251107224514_91.13.BIN,43.27,07/11/2025 22:45
TG039_39506_68096_01752_039_20251107123050_91.13.BIN,36.42,07/11/2025 21:26
TG039_39506_68096_01753_039_20251107212434_91.13.BIN,34.39,07/11/2025 21:26
TG039_39511_66450_00935_039_20251107184643_91.13.BIN,76.93,07/11/2025 18:46
